Sequence No.,V,D,air density,I,S_b,y (% relative to rated power)
25382,13.47,194.2,1.159151895,0.07423905,0.277136833,98.64242424
25383,13.99,194.3,1.159326197,0.06147248,0.344522103,96.75757576
25384,14.12,193.6,1.159274395,0.057365439,0.333768831,100.1333333
25385,13.95,194.1,1.159361967,0.060215054,0.330757991,99.72121212
25386,13.21,195.9,1.16014451,0.065102195,0.277231586,101.3333333
25387,13,196.4,1.1604743,0.067692308,0.303449034,101.630303
25388,13.73,197,1.160458258,0.064821559,0.299147646,101.3030303
25389,13.57,199.3,1.160991222,0.06779661,0.321766631,101.5454545
25390,13.74,200.2,1.161301546,0.066957787,0.280496331,101.3454545
25391,13.38,199.5,1.161381139,0.056801196,0.221522157,101.1636364
25392,13.23,199.3,1.16159211,0.071050642,0.28631436,101.2424242
25393,13.33,199.7,1.162093956,0.061515379,0.257669186,100.4060606
25394,13.63,199.8,1.162723939,0.057226706,0.282910512,101.4363636
25395,13.6,199.8,1.163238708,0.044852941,0.291011251,101.4606061
25396,13.47,199.9,1.163813712,0.055679287,0.249289873,100.6787879
25397,13.02,199.3,1.164809507,0.056835637,0.289304463,100.0787879
25398,13.29,200.4,1.164917634,0.053423627,0.342682701,100.4121212
25399,12.85,200.8,1.165397848,0.056809339,0.33320409,101.3212121
25400,12.67,201.2,1.165553992,0.051302289,0.291850507,101.3636364
25401,12.55,202.4,1.165917972,0.045418327,0.262729686,101.2606061
25402,12.07,204,1.166550367,0.062137531,0.24283989,100.9575758
25403,8.11,246.8,1.170621862,0.163995068,0.197509136,65.4969697
25404,7.25,245.8,1.170866837,0.142068966,0.00306588,11.86060606
25405,9.19,239.2,1.169243798,0.07508161,0.199653555,41.92727273
25406,9.27,230.4,1.16926778,0.089536138,0.264320524,61.32727273
25407,10,223.1,1.170149556,0.102,0.350563603,60.52727273
25408,9.64,225.4,1.16982202,0.069502075,0.295287659,69.63030303
25409,9.84,223.9,1.16921045,0.087398374,0.309540673,68.41212121
25410,8.91,222.9,1.170011446,0.084175084,0.379694348,60.30909091
25411,8.35,221.1,1.170463452,0.117365269,0.347730818,52.70909091
25412,7.95,221.3,1.170495138,0.104402516,0.406655156,47.08484848
25413,8.41,222,1.17066511,0.090368609,0.488401776,46.64848485
25414,8.55,227.6,1.170387123,0.063157895,0.218210175,51.12121212
25415,7.99,229.1,1.170653106,0.08135169,0.18545149,51.22424242
25416,7.44,233.9,1.171885264,0.064516129,0.306863685,40.73333333
25417,7.05,235.3,1.172954918,0.04822695,0.35082187,23.73333333
25418,6.38,236.2,1.172485493,0.036050157,0.297598896,15.6
25419,5.94,242.2,1.173208784,0.037037037,0.270052945,13.95757576
25420,6.04,239.2,1.1730816,0.067880795,0.30291725,13.94545455
25421,6.42,252.2,1.171897281,0.043613707,0.664526396,13.24242424
25422,6.52,236.4,1.172171561,0.052147239,0.365806739,12.54545455
25423,5.18,237.7,1.171109002,0.061776062,-0.434793739,10.63030303
25424,4.26,238,1.170071429,0.046948357,-0.534931406,4.739393939
25425,4.53,233.7,1.17015879,0.075055188,-0.398430646,7.381818182
25426,5.06,231.1,1.17258462,0.079051383,-0.056346418,11.16363636
25427,4.57,234.7,1.173191799,0.076586433,-0.299639656,4.696969697
25428,5.56,256.1,1.175200837,0.163669065,0.240253127,5.636363636
25429,4.66,262.5,1.17840264,0.087982833,0.246777355,4.781818182
25430,3.73,270.5,1.180919262,0.069705094,0.09117135,0.381818182
25431,5.12,317.3,1.190050243,0.0390625,0.331584668,3.024242424
25432,5.4,323.1,1.191208066,0.040740741,0.385321092,10.24848485
25433,5.62,327,1.192348722,0.051601423,0.411310929,12.82424242
25434,5.24,330.4,1.193145933,0.036259542,0.470363745,9.575757576
25435,5.52,331.8,1.194262227,0.067028986,0.468656113,10.27878788
25436,6.01,331.6,1.195702874,0.063227953,0.300302912,4.490909091
25437,5.12,337.1,1.197296467,0.087890625,0.190119369,5.836363636
25438,5.84,337.9,1.198174448,0.068493151,0.314059673,6.545454545
25439,5.19,339.3,1.199425332,0.061657033,0.268052255,9.593939394
25440,4.32,342.5,1.199831022,0.094907407,0.26162322,4.078787879
25441,4.28,341.8,1.200120772,0.109813084,-0.041135066,0.76969697
25442,4.15,348.1,1.200561197,0.060240964,-0.047656347,2.909090909
25443,4.51,341.3,1.200911626,0.088691796,0.105912982,0.896969697
25444,4.05,336.1,1.200230145,0.086419753,0.066808948,-0.678787879
25445,3.8,349.7,1.17485845,0.113157895,-0.029036101,0.060606061
25446,3.82,63.09,1.174388813,0.044502618,-0.040334728,-0.345454545
25447,4.46,61.24,1.174610999,0.038116592,0.03008484,1.587878788
25448,4.72,58.31,1.174956892,0.031779661,0,3.636363636
25449,4.94,61.32,1.175087764,0.026315789,-0.035683178,3.375757576
25450,5.21,61.8,1.174663639,0.042226488,0.04739953,6.854545455
25451,5.6,56.54,1.174898321,0.026785714,0,9.278787879
25452,6.19,58.18,1.175336245,0.032310178,0.144551365,13.27878788
25453,6.65,39.73,1.175470232,0.034586466,0.296126824,18.66666667
25454,6.94,29.03,1.17669559,0.037463977,0.375725887,19.51515152
25455,7.81,79.51,1.176229633,0.028169014,0.320705803,29.13939394
25456,7.58,58.7,1.176280841,0.022427441,0.234681236,29.77575758
25457,7.82,57.95,1.177255786,0.029411765,0.431265176,32.58181818
25458,8.24,58.8,1.177766624,0.026699029,0.503078648,30.63636364
25459,7.98,65.39,1.17802429,0.020050125,0.41837925,36.81818182
25460,8.3,64.84,1.178372482,0.019277108,0.482312403,39.36969697
25461,8.47,66.14,1.179000785,0.025974026,0.584607878,42.96363636
25462,8.54,70.9,1.180914747,0.035128806,0.658164228,45.36969697
25463,8.64,73.42,1.182859229,0.030092593,0.813661385,42.30909091
25464,8.37,73.51,1.183928456,0.04181601,0.957072112,56.1030303
25465,9.38,69.46,1.184380044,0.024520256,0.737458642,62.04848485
25466,9.94,69.4,1.183809411,0.025150905,0.843277573,68.2
25467,9.68,77,1.18418326,0.02892562,0.804089673,68.98787879
25468,9.91,73.45,1.183721938,0.02320888,0.995653298,67.07878788
25469,10.14,74.2,1.182306087,0.016765286,1.128827401,66.58787879
25470,10.05,73.12,1.183787485,0.023880597,0.985098882,63.36363636
25471,9.86,72.33,1.185116639,0.027383367,0.818804701,64.87878788
25472,10.89,69.38,1.187445231,0.026629936,0.605940384,70.70909091
25473,10.36,68.42,1.192007951,0.034749035,0.552109754,64.86060606
25474,10.1,71.42,1.195717051,0.056435644,0.498403914,75.73333333
25475,9.55,68.58,1.199041904,0.064921466,0.426949851,70.15757576
25476,9.85,72.46,1.201329899,0.075126904,0.526878638,54.12727273
25477,10.05,70.56,1.202685671,0.073631841,0.484629668,60.48484848
25478,9.53,71.54,1.203836653,0.083945435,0.535040835,73.34545455
25479,10.89,75.07,1.203831165,0.051423324,0.676720859,89.37575758
25480,10.23,79.16,1.204526531,0.039100684,0.758701751,82.06666667
25481,10.11,82.7,1.204866821,0.050445104,0.604851395,69.47272727
25482,9.54,81.1,1.205435017,0.052410901,0.778330855,64.75757576
25483,9.89,83.1,1.206493097,0.040444894,0.650266227,59.45454545
25484,9.84,85.4,1.206449248,0.030487805,0.612083738,65.40606061
25485,9.86,76.92,1.206874768,0.032454361,0.634507094,63.25454545
25486,10.5,63.96,1.207522844,0.045714286,0.415155598,75.17575758
25487,11.89,66.98,1.207760189,0.066442389,0.452179858,100.0909091
25488,10.04,67.93,1.208339469,0.088645418,0.452382859,96.48484848
25489,10.38,71.79,1.208417436,0.077071291,0.529071961,93.13333333
25490,11.8,71.99,1.208409288,0.081355932,0.528841851,95.59393939
25491,11.21,67.94,1.209045519,0.079393399,0.393515215,92.32121212
25492,11.36,65.36,1.210132106,0.092429577,0.360071978,94.20606061
25493,10.99,59.71,1.210979158,0.108280255,0.354225494,92.58787879
25494,11.45,62.87,1.212349784,0.080349345,0.377600407,96.48484848
25495,11.35,68.94,1.212570127,0.108370044,0.399895662,91.07272727
25496,12.8,71.53,1.212744968,0.075,0.489155169,101.5030303
25497,8.18,72.59,1.21418823,0.304400978,0.73330665,96.05454545
25498,9.55,73.58,1.215170493,0.218848168,0.738098096,67.4969697
25499,13.91,77.28,1.213472557,0.088425593,0.645938589,58.24848485
25500,13.45,83.3,1.212689394,0.147211896,0.625288259,101.5939394
25501,12.91,84.4,1.213354102,0.161890008,0.574013873,86.85454545
25502,13.43,86.9,1.211762293,0.096798213,0.437298399,98.9030303
25503,13.6,90.8,1.211606578,0.095588235,0.317231809,91.69090909
25504,12.11,91,1.210690546,0.09909166,0.252242721,97.55757576
25505,11.27,93.6,1.20960307,0.094942325,0.180587166,63.04242424
25506,10.3,97.3,1.208763622,0.122330097,0.214942995,33.70909091
25507,12.43,99.8,1.206113958,0.049074819,0.14204483,51.48484848
25508,10.85,101,1.205526548,0.088479263,0.2080239,58.99393939
25509,9.39,100.9,1.205953401,0.050053248,0.169529315,64.75151515
25510,8.97,98.3,1.206653858,0.085841695,0.339104859,69.56363636
25511,9.96,94.9,1.205865537,0.077309237,0.302984959,50.73939394
25512,8.8,93.6,1.206535391,0.119318182,0.287966616,31.6
25513,8.55,93.1,1.206246715,0.106432749,0.25870247,18.66666667
25514,7.62,91.8,1.206762083,0.082677165,0.346294195,12.15757576
25515,7.65,91.7,1.207469396,0.070588235,0.271444445,16.59393939
25516,7.8,90.7,1.207843299,0.070512821,0.33766297,18.95757576
25517,8.43,92,1.207655048,0.060498221,0.292467223,32.78181818
25518,8.58,98.5,1.207236364,0.072261072,0.36190583,37.94545455
25519,8.27,103.2,1.206389307,0.135429262,0.107300084,58.03636364
25520,9.21,101.3,1.205627681,0.095548317,0.249896902,45.06060606
25521,9.33,101.8,1.205601869,0.092175777,0.238531456,52.5030303
25522,9.47,101.7,1.205575075,0.087645195,0.208892966,53.92727273
25523,9.56,103,1.204990711,0.099372385,0.173924203,61.99393939
25524,9.47,103,1.204874304,0.140443506,0.108139637,64.95151515
25525,9.76,99.3,1.204338012,0.081967213,0.245184285,54.58181818
25526,9.91,97.8,1.203937383,0.057517659,0.150688913,48.58787879
25527,10.21,98.5,1.202833473,0.051909892,0.125298959,51.86060606
25528,10.2,97.9,1.202319954,0.056862745,0.15324904,49.31515152
25529,10.33,97.5,1.20148174,0.058083253,0.209556606,43.12727273
25530,10.07,100.2,1.200853671,0.069513406,0.155298218,52.82424242
25531,9.21,103,1.199841349,0.13897937,0.098627969,65.27878788
25532,9.02,103.2,1.199212126,0.120842572,0.04477435,56.94545455
25533,7.26,105,1.198556174,0.192837466,-0.142207277,62.26060606
25534,5.35,109.3,1.198067556,0.28411215,-0.213592232,33.88484848
25535,5.22,104.7,1.197218856,0.24137931,-0.245489455,19.25454545
25536,5.13,104.3,1.196580974,0.222222222,-0.130327124,20.82424242
25537,5.46,100.8,1.195537102,0.206959707,-0.141828809,17.35757576
25538,5.89,100.8,1.195030017,0.149405772,-0.02251266,13.09090909
25539,6.69,104.1,1.193741055,0.182361734,-0.135247077,27.16363636
25540,6.47,105.6,1.192117638,0.205564142,-0.100677205,44.71515152
25541,5.87,106.9,1.191546532,0.235093697,-0.277125596,41.0969697
25542,5.79,107.4,1.190443767,0.234887737,-0.383131889,39.70909091
25543,5.14,109.9,1.188936232,0.210116732,-0.480041175,41.16969697
25544,4.48,114.5,1.18741421,0.223214286,-0.443480954,29.6
25545,4.37,123.2,1.184944178,0.247139588,-0.56668256,40.37575758
25546,5.07,124.2,1.182968885,0.195266272,-0.38148836,44.55757576
25547,4.97,122.3,1.181599779,0.237424547,-0.44044762,51.89090909
25548,5.73,129,1.17995731,0.308900524,-0.337414463,57.57575758
25549,6.42,132.1,1.177990243,0.225856698,-0.185763245,36.87878788
25550,6.87,134.3,1.176046181,0.135371179,-0.0918387,44.73333333
25551,7.74,135.7,1.174014405,0.109819121,-0.073389117,46.18181818
25552,7.96,135,1.171149313,0.119346734,0.042256761,42.52727273
25553,7.53,135.9,1.168290794,0.118193891,0.020745462,40.42424242
25554,7.4,137.4,1.166179403,0.098648649,-0.002999636,38.77575758
25555,7.47,135.6,1.164107113,0.145917001,-0.044161098,32.07878788
25556,6.82,140,1.162313952,0.140762463,0.019628081,20.97575758
25557,7.27,137.7,1.16124987,0.099037139,-0.039368435,31.89090909
25558,7.5,142,1.160650609,0.102666667,0.017841301,32.6
25559,7.95,140.4,1.159963901,0.079245283,0.02528942,33.92727273
25560,8.01,144.3,1.159553132,0.078651685,0.030715173,32.51515152
25561,7.18,142.5,1.158799595,0.08356546,0.012409139,28.73939394
25562,7.83,140.9,1.157652877,0.079182631,-0.005666406,30.3030303
25563,7.75,140.3,1.15671487,0.089032258,0.07283374,31.93333333
25564,7.38,145.2,1.155373766,0.109756098,0.085914635,27.8
25565,7.61,144,1.154160654,0.113009198,0.059157426,22.63636364
25566,7.15,140.5,1.153068547,0.090909091,0.00310879,25.26666667
25567,7.09,135.9,1.152442851,0.078984485,0.028376639,27.1030303
25568,6.64,134.2,1.151680072,0.129518072,0.040509878,24.86666667
25569,6.33,131,1.150327958,0.161137441,-0.024428542,18.78787879
25570,5.17,127,1.148985523,0.255319149,0.021586468,17.68484848
25571,5.93,130.8,1.14716947,0.291736931,-0.066420466,19.42424242
25572,6.42,128.1,1.145488457,0.242990654,-0.185763245,30.19393939
25573,7.73,131,1.145274718,0.252263907,0.002875379,44.68484848
25574,9.91,144.9,1.144874227,0.088799193,0.119722202,46.23636364
25575,9.03,151.8,1.144770737,0.122923588,0.01976636,60.51515152
25576,9.86,152.1,1.14492656,0.129817444,0.013557906,90.14545455
25577,12.88,156.5,1.146044335,0.105590062,0.070076161,93.96363636
25578,11.28,156.4,1.146507706,0.132978723,0.009867764,96.61212121
25579,12.87,163.3,1.147068908,0.082362082,0.080844828,92.56363636
25580,13,164.1,1.147033837,0.076153846,0.121140151,87.73333333
25581,12.41,163,1.147340592,0.087026591,0.127067276,94.45454545
25582,11.18,157.5,1.147296364,0.152057245,0.145740331,71.93333333
25583,10.02,145.1,1.148051197,0.087824351,0.07897536,67.90909091
25584,10.37,147.1,1.148507795,0.077145612,0.148358481,61.13939394
25585,9.32,145.7,1.149085436,0.074034335,0.107421066,57.29090909
25586,8.33,141.7,1.149379833,0.100840336,0.146023048,32.90909091
25587,6.84,134,1.149883218,0.140350877,-0.029036101,29.66666667
25588,6.08,130.9,1.150150624,0.166118421,-0.029036101,24.74545455
25589,4.66,127.4,1.15081978,0.266094421,-0.319130623,18.90909091
25590,4.66,124.7,1.150873737,0.349785408,-0.138583194,19.32727273
25591,3.81,128.2,1.15179229,0.312335958,-0.152082734,13.40606061
25592,4.68,131.8,1.152026702,0.22008547,0.004751296,14.77575758
25593,4.88,128.7,1.152441408,0.366803279,-0.076061633,14.1030303
25594,6.82,138.8,1.152755988,0.107038123,0.127345189,17.3030303
25595,7.85,136.1,1.151813283,0.089171975,0.11616922,38.71515152
25596,8.25,143.5,1.151945745,0.092121212,0.217637029,33.10909091
25597,7.5,150.6,1.152676143,0.105333333,0.201364208,33.61818182
25598,7.95,153.2,1.152951876,0.12327044,0.159244267,44.85454545
25599,7.25,154.5,1.153512006,0.142068966,0.195222812,42.1030303
25600,10.78,165.9,1.152749591,0.112244898,0.332809163,73.35151515
25601,12.6,165.9,1.151421847,0.076984127,0.309738388,98.10909091
25602,13.15,169.4,1.152361514,0.075285171,0.290098194,96.77575758
25603,12.31,168.3,1.15333561,0.079610073,0.272249512,93.09090909
25604,11.72,171.9,1.154880358,0.056313993,0.289035861,81.15757576
25605,11.35,174.7,1.155839381,0.062555066,0.246021891,88.44242424
25606,11.75,174.2,1.156560705,0.054468085,0.301199687,82.66060606
25607,11.66,173.5,1.156540017,0.053173242,0.286286514,85.76363636
25608,12.09,174.8,1.156063909,0.052109181,0.260934359,94.63030303
25609,12.27,176.7,1.15602676,0.056234719,0.277292137,99.5030303
25610,12.67,177.7,1.155809174,0.063141279,0.232666809,98.72121212
25611,13.47,180.9,1.155419259,0.062360802,0.284622029,95.96363636
25612,13.48,183.2,1.155086847,0.071216617,0.354797108,97.8969697
25613,13.66,183.7,1.154559629,0.073206442,0.34023707,100.3818182
25614,14.67,181.1,1.153636015,0.066802999,0.283878505,101.4545455
25615,14.78,179.7,1.15306438,0.069012179,0.283332606,101.3878788
25616,14.02,179.4,1.152794261,0.064907275,0.270950713,101.4606061
25617,14.32,180.5,1.152434676,0.062150838,0.294831921,101.4484848
25618,14.67,181.1,1.151397491,0.059986367,0.25312252,101.3939394
25619,13.91,180,1.15152789,0.058950395,0.278654971,101.369697
25620,13.48,179.4,1.151659918,0.079376855,0.245410539,101.1757576
25621,13.18,178.4,1.151863959,0.066009105,0.275994692,100.2545455
25622,12.98,176.9,1.151966383,0.063174114,0.2708404,98.51515152
25623,12.63,176.6,1.152597264,0.06175772,0.258986745,99.6969697
25624,12.89,175.7,1.152603783,0.049650892,0.27090489,97.39393939
25625,12.52,175.7,1.153056085,0.059105431,0.275415579,91.93939394
25626,12.31,175.2,1.153217318,0.060113729,0.249925404,91.70909091
25627,13.25,173.5,1.152971386,0.049056604,0.246170396,96.24848485
25628,13.03,175.8,1.153005762,0.05295472,0.242950178,99.84242424
25629,12.9,177.5,1.153386636,0.058914729,0.266794887,99.73333333
25630,13.22,179.9,1.15360761,0.047655068,0.3309523,97.85454545
25631,13.16,182.1,1.153749002,0.049392097,0.340435821,98.86060606
25632,12.53,184.8,1.154407305,0.049481245,0.289271893,96.11515152
25633,11.6,188.7,1.15564039,0.056896552,0.30977333,82.39393939
25634,9.63,210.2,1.157188406,0.116303219,0.269421578,65.18787879
25635,12.78,294.2,1.16244456,0.096244131,0.152876632,92.07272727
25636,10.43,310.2,1.167103045,0.094918504,0.142929013,89.75151515
25637,9.57,313.4,1.172675857,0.08045977,0.20151669,53.06060606
25638,7.51,326.9,1.177097113,0.145139814,0.280186173,33.10909091
25639,6.83,334.1,1.17871073,0.098096633,0.27671565,24.35151515
25640,7.87,333.7,1.179642497,0.135959339,0.142790495,23.16969697
25641,8.3,331.9,1.181911775,0.062650602,0.104096412,45.58787879
25642,8.09,335.4,1.183702572,0.058096415,0.258879266,35.97575758
25643,6.93,342.6,1.183737198,0.134199134,0.437914541,27.66666667
25644,6.13,352.8,1.183998619,0.091353997,0.382625027,15.40606061
25645,5.99,359.2,1.18281706,0.083472454,0.189567148,37.73333333
25646,7.46,351,1.180684211,0.040214477,0.483774901,27.48484848
25647,7.16,22.91,1.181053973,0.081005587,0.464080287,20.22424242
25648,6.12,74.6,1.183763523,0.093137255,0.70781273,20.25454545
25649,7.41,66.19,1.182632678,0.087719298,0.702867129,23.63636364
25650,8.03,69.63,1.181842877,0.04856787,0.910334024,32.78181818
25651,7.5,66.45,1.178342783,0.089333333,0.822072725,21.7030303
25652,5.66,65.09,1.175744146,0.212014134,0.450974534,17.02424242
25653,4.01,102.1,1.172882935,0.284289277,-0.440694404,1.860606061
25654,4.98,164.9,1.166566673,0.142570281,-0.117276917,6.060606061
25655,6.18,183.4,1.166640404,0.035598706,-0.035654539,14.41818182
25656,5.85,188,1.166203004,0.052991453,-0.07833865,12.55151515
25657,6.3,167.8,1.167089819,0.057142857,0.007062741,21.12727273
25658,6.75,162.6,1.167998302,0.111111111,0.146208686,22.95757576
25659,5.23,159.5,1.166803203,0.133843212,-0.054537189,14.41818182
25660,5.49,155,1.168593051,0.134790528,-0.098913496,7.654545455
25661,6.02,147.4,1.171006978,0.079734219,0.044724264,15.6
25662,7.11,145.2,1.175579812,0.085794655,0.286362712,19.50909091
25663,9.2,145.5,1.175541381,0.167391304,0.383832545,51.04242424
25664,8.31,164,1.175512273,0.135980746,0.312315289,34.07878788
25665,8.78,155.9,1.173455628,0.157175399,0.291549948,40.87878788
25666,8.46,165.8,1.17459367,0.107565012,0.392411017,54.56969697
25667,9.28,170.9,1.173300832,0.119612069,0.245228104,51.42424242
25668,9.12,175.9,1.169333576,0.120614035,0.279965438,43.23636364
25669,9.26,182.8,1.171643354,0.105831533,0.415557719,53.19393939
25670,8.89,194.8,1.169408619,0.152980877,0.410481793,27.03030303
25671,6.94,200.9,1.173379596,0.082132565,0.445024647,23.43030303
25672,6.66,197.6,1.172533301,0.057057057,0.482352346,9.066666667
25673,5.98,196.9,1.171889119,0.060200669,0.50216295,7.6
25674,5.92,200.9,1.170109097,0.097972973,0.565206261,10.32121212
25675,5.44,203.3,1.168944509,0.121323529,0.416440449,14.34545455
25676,6.08,215.3,1.168290819,0.128289474,0.234841946,17.99393939
25677,6.99,223.3,1.167350725,0.110157368,0.178587842,26.41818182
25678,7.6,233.8,1.165839248,0.167105263,0.071275529,42.83636364
25679,8.29,260.9,1.166202166,0.15681544,0.07909451,49.49090909
25680,7.07,264.9,1.165461667,0.090523338,0.102882879,31.47272727
25681,7.02,267.3,1.164551887,0.084045584,0.070725311,22.35151515
25682,7.24,268.5,1.164474554,0.080110497,0.078055469,26.01818182
25683,7.68,277.9,1.163643061,0.083333333,0.034980724,40.06060606
25684,7.89,279.1,1.163318879,0.10139417,0.045506945,30.96969697
25685,8.51,279.3,1.164213961,0.072855464,0.074313313,48.26666667
25686,8.7,278.4,1.163898005,0.073563218,0.03344127,51.9030303
25687,8.33,270.5,1.163853353,0.070828331,0.051251055,44.25454545
25688,7.68,273.9,1.16393439,0.09375,0.079495842,41.97575758
25689,8.6,275.6,1.163205463,0.104651163,0.010355404,42.43030303
25690,8.48,272.8,1.162667468,0.142688679,0.018411722,44.95757576
25691,9.8,269.7,1.162037146,0.105102041,0.03886966,60.80606061
25692,9.69,275.3,1.161483999,0.10629515,0.041649284,73.04848485
25693,10.48,273.7,1.161060425,0.071564885,0.082037256,61.5030303
25694,10.2,271.1,1.160250501,0.080392157,0.088861052,70.86060606
25695,10.2,277.7,1.159489901,0.07745098,0.0551202,74.47272727
25696,9.28,279.2,1.158987777,0.101293103,0.019231549,66.20606061
25697,10.39,281.9,1.159289062,0.081809432,0.065079755,67.87878788
25698,9.96,278.2,1.158995906,0.105421687,0.045056921,83.70909091
25699,9.86,276.9,1.158915565,0.094320487,0.101401551,67.39393939
25700,9.96,279.4,1.158662805,0.11746988,0.072536407,69.0969697
25701,9.48,276.2,1.158121245,0.091772152,0.023555152,63.09090909
25702,9.17,271.7,1.157684136,0.149400218,0.071380848,62.04242424
25703,9.84,218.3,1.156690779,0.150406504,0.082788343,70.38787879
25704,10.25,247.8,1.156538463,0.095609756,0.074929547,75.62424242
25705,12.76,248.8,1.155490489,0.103448276,0.08336133,89.06666667
25706,13.28,249.4,1.155993476,0.101656627,0.111470671,99.72727273
25707,12.73,256.8,1.156613659,0.109976434,0.0999276,94.51515152
25708,12.7,252,1.156521091,0.145669291,0.111174344,98.18787879
25709,13.1,256.5,1.156477226,0.119083969,0.100588103,93.81818182
25710,10.85,283.1,1.157734821,0.129953917,0.085562887,83.29090909
25711,10.99,288.3,1.160870935,0.114649682,0.040795087,82.93939394
25712,11.48,284.5,1.161435561,0.108013937,0.125369137,90.92121212
25713,13.07,291.8,1.164008317,0.087222647,0.069041457,100.6848485
25714,12.91,287.7,1.16554251,0.091402014,0.025959353,100.9272727
25715,14.12,286.6,1.168873594,0.071529745,0.075194658,101.1636364
25716,13.6,293.1,1.172010068,0.066911765,0.100222867,100.9393939
25717,13.64,286.8,1.173517458,0.066715543,0.093119087,101.3393939
25718,14.59,293.3,1.175280072,0.058259082,0.126872434,101.5575758
25719,14.43,285.7,1.177095437,0.074151074,0.141405961,101.3454545
25720,14.61,285.3,1.179170205,0.106091718,0.125084702,101.5333333
25721,15.21,288,1.18214895,0.076265615,0.1401444,101.5151515
25722,16.54,287.1,1.186245163,0.07738815,0.121439088,101.5030303
25723,17.55,282.6,1.190191328,0.078632479,0.155962822,101.4545455
25724,16.46,282.4,1.19327817,0.071688943,0.155081221,101.4909091
25725,15.08,274.7,1.196125229,0.111405836,0.10403318,101.5515152
25726,14.41,272.9,1.196550668,0.100624566,0.193132159,101.4424242
25727,15.53,277.9,1.197019703,0.113972956,0.083059932,101.5151515
25728,13.75,275.6,1.19834862,0.093090909,0.126296906,101.3818182
25729,14.63,276.4,1.197310941,0.084073821,0.120095737,101.430303
25730,15.37,276.4,1.197838822,0.07156799,0.112641535,101.5636364
25731,14.04,274.7,1.198739519,0.094017094,0.12361424,101.4
25732,13.75,274.2,1.198358125,0.071272727,0.112659226,101.3272727
25733,14.05,273.9,1.198882473,0.089679715,0.128543497,101.0969697
25734,14.06,277.7,1.199588403,0.105263158,0.126776134,101.1030303
25735,13.85,270.3,1.200340788,0.111913357,0.163007658,101.4666667
25736,13.19,273.5,1.199778212,0.092494314,0.149763437,101.2121212
25737,12.59,274.9,1.200479339,0.096108022,0.125198406,101.0787879
25738,12.2,275.8,1.200770443,0.104918033,0.203890676,82.06666667
25739,11.37,274.2,1.201062917,0.094986807,0.172589799,90.28484848
25740,11.01,272.2,1.201281855,0.08719346,0.11595259,90.57575758
25741,11.69,267.6,1.201364859,0.126603935,0.143228233,96.27878788
25742,12.83,269.3,1.202409268,0.112236945,0.161549935,101.0909091
25743,13.8,273.5,1.203042277,0.077536232,0.175782196,101.0242424
25744,13.41,276.8,1.20302529,0.091722595,0.127839077,99.05454545
25745,11.61,278.9,1.204134991,0.100775194,0.138131625,100.4
25746,11.2,279.5,1.205465983,0.086607143,0.183916695,90.16363636
25747,10.52,297.9,1.207333392,0.265209125,0.130442371,34.84242424
25748,8.18,327.1,1.213168025,0.094132029,0.131438986,44.6969697
25749,9.43,344.8,1.216576152,0.088016967,0.066952799,60.56363636
25750,9.79,349.1,1.220254787,0.062308478,0.194303833,77.36363636
25751,9.94,346.5,1.221725264,0.076458753,0.196118193,78.0969697
25752,9.02,343,1.222379005,0.100886918,0.131892578,58.18787879
25753,9.58,342.1,1.222950827,0.059498956,0.153580295,54.9030303
25754,9.17,341.8,1.22352872,0.063249727,0.18689544,54.0969697
25755,9.91,337.5,1.224591972,0.073662967,0.177232989,62.13333333
25756,10.08,344.4,1.225650426,0.137896825,0.198085355,86.78787879
25757,9.79,345.7,1.226493433,0.104187947,0.231762226,73.91515152
25758,11.11,344.8,1.227883389,0.079207921,0.194181248,80.02424242
25759,10.16,343.4,1.229197556,0.063976378,0.259438045,72.54545455
25760,8.37,343.4,1.229707855,0.103942652,0.240822251,63.96363636
25761,9.21,340.9,1.230377595,0.153094463,0.27432118,45.87878788
25762,10.72,338.1,1.23064266,0.107276119,0.226674872,75.11515152
25763,12.49,339.9,1.231309499,0.056044836,0.164200492,96.72727273
25764,11.7,341.9,1.232231257,0.058119658,0.155284066,100.3030303
25765,11.33,340.4,1.233351846,0.108561342,0.133313808,78.75757576
25766,11.44,338.9,1.233764689,0.075174825,0.101298495,89.8969697
25767,10.99,338.1,1.234268307,0.075523203,0.172242083,90.2969697
25768,11.25,334.7,1.234933789,0.082666667,0.211113588,92.87878788
25769,12.01,334.4,1.235541757,0.084096586,0.169025547,95.78787879
25770,11.39,336.3,1.236278208,0.086040386,0.051291783,94.50909091
25771,10.42,337.4,1.236701708,0.090211132,0.069283747,87.32727273
25772,10.96,336,1.236893641,0.097627737,0.076281754,82.83636364
25773,11.52,330.8,1.237963669,0.084201389,0.038901696,92.92727273
25774,11.49,327.7,1.238618153,0.080069626,0.08472237,88.45454545
25775,11,328.1,1.239180532,0.095454545,0.111809645,70.52121212
25776,11.54,330,1.240301066,0.07712305,0.124698659,87.03636364
25777,11.05,333.6,1.240454969,0.117647059,0.096545768,91.25454545
25778,10.55,332.5,1.241185233,0.075829384,0.114488338,82.12727273
25779,9.82,329.5,1.24129583,0.083503055,0.094731395,89.41818182
25780,9.86,330.3,1.241892466,0.081135903,0.115594763,79.10909091
25781,11.49,334,1.241943206,0.072236728,0.100847523,86.84242424
