Sequence No.,V,D,air density,I,S_b,y (% relative to rated power)
17772,9.68,185.5,1.230168338,0.08161157,0.044032085,55.23636364
17773,9.78,168.6,1.229681785,0.078732106,0.052861565,50.64848485
17774,10.06,172.2,1.228932855,0.079522863,0.067247216,60.06666667
17775,10.25,156.4,1.228201511,0.088780488,0.057070315,60.3030303
17776,10.48,149.7,1.227742367,0.082061069,0.066695695,67.62424242
17777,10.09,136.8,1.226948783,0.088206145,0.094438983,58.33939394
17778,10.89,154.8,1.226427544,0.060606061,0.064148037,59.65454545
17779,10.52,146.7,1.226024751,0.064638783,0.021215348,55.24242424
17780,11.14,169.8,1.225087817,0.0502693,0.042272079,62.03636364
17781,10.04,179.4,1.224189679,0.078685259,0.026708499,61.10909091
17782,9.09,129,1.223705819,0.075907591,0.046920445,51.47272727
17783,9.35,125,1.223336073,0.065240642,0.055323154,50.72727273
17784,9.13,129,1.223166679,0.081051479,0.054179029,47.41818182
17785,9.17,125.6,1.223022597,0.067611778,0.039098568,49.00606061
17786,9.19,128.8,1.222928772,0.065288357,0.056298652,48.83636364
17787,9.66,125.7,1.222948165,0.071428571,0.058242195,53.88484848
17788,8.94,129,1.222860448,0.065995526,0.073247878,51.82424242
17789,8.63,125,1.222735019,0.097334878,0.097334118,48.42424242
17790,9.26,123.4,1.223418628,0.058315335,0.14111721,60.6
17791,9.92,124,1.223212514,0.063508065,0.21372198,67.05454545
17792,10.2,121.5,1.223050273,0.049019608,0.209964378,71.79393939
17793,10.24,118.3,1.223627524,0.041015625,0.235476529,60.96363636
17794,10.86,118.2,1.224073784,0.047882136,0.287855488,72.25454545
17795,11.03,117.2,1.22448253,0.033544878,0.308430533,62.4969697
17796,10.93,119.6,1.225193015,0.042086002,0.351568048,73.4
17797,10.72,117.8,1.22537529,0.032649254,0.303719476,68.75151515
17798,11.24,115.5,1.225741348,0.042704626,0.327304822,73.46060606
17799,11.94,114,1.226046005,0.035175879,0.315285551,87.2969697
17800,12.52,114.4,1.225914578,0.030351438,0.301678723,98.83636364
17801,12.74,115.7,1.22647648,0.025117739,0.326190694,101.5090909
17802,12.49,116.5,1.22768284,0.030424339,0.389736239,101.2484848
17803,12.42,116.5,1.227696004,0.033011272,0.420051967,90.63636364
17804,11.54,118.2,1.228396681,0.032928943,0.436771451,82.30909091
17805,11.39,121.1,1.229131822,0.031606673,0.414750378,96.21212121
17806,11.28,120.5,1.230733345,0.035460993,0.404978123,91.00606061
17807,11.71,120.5,1.230899558,0.029035013,0.52140961,81.63030303
17808,11.07,122.2,1.23115231,0.045167118,0.571163892,86.1030303
17809,11.01,122.4,1.231935625,0.04359673,0.55909196,101.0484848
17810,11.98,120.7,1.231174209,0.034223706,0.468929892,101.0545455
17811,12.4,121.2,1.231296935,0.033870968,0.451315763,101.5030303
17812,12.27,123.9,1.231990634,0.033414833,0.474483418,101.2363636
17813,12.23,125.4,1.232417305,0.039247751,0.507946567,99.53333333
17814,13.18,125.3,1.231342349,0.03414264,0.494389546,101.5636364
17815,13.06,124.8,1.230929793,0.039050536,0.488860407,101.3272727
17816,12.62,125.6,1.23191498,0.039619651,0.488185361,101.4
17817,13.01,123.3,1.231510612,0.036126057,0.440430444,101.4121212
17818,13.02,120.7,1.231826308,0.044546851,0.460952351,101.3636364
17819,13.21,120.6,1.232170637,0.049205148,0.439206314,101.4121212
17820,13.54,122.5,1.231889382,0.056129985,0.479715653,101.4242424
17821,13.99,122.7,1.231074358,0.047176555,0.48022652,101.4484848
17822,13.71,121.9,1.231202147,0.044493071,0.46908022,101.4666667
17823,13.32,122.6,1.231731246,0.047297297,0.429122166,101.4484848
17824,13.47,122.7,1.231866883,0.046028211,0.435863632,101.4
17825,12.86,123.3,1.232606413,0.048989114,0.463075683,101.3151515
17826,12.27,123.8,1.233658895,0.043194784,0.445534647,101.4424242
17827,12.88,123.5,1.233157319,0.050465839,0.424377636,101.5393939
17828,13.03,125.1,1.232977492,0.042210284,0.450096527,101.569697
17829,12.57,126.6,1.233802082,0.042163882,0.395456284,101.4121212
17830,13.27,126.7,1.234215162,0.038432555,0.416726251,101.3333333
17831,13.3,126.1,1.233640908,0.039097744,0.437955633,101.3272727
17832,12.8,127,1.233755725,0.05703125,0.444193796,101.4121212
17833,12.21,128.1,1.234567901,0.054873055,0.44129332,101.6060606
17834,12.34,125.8,1.234923141,0.059967585,0.493853869,101.4363636
17835,12.6,125.9,1.234942693,0.063492063,0.504485105,100.0060606
17836,12.57,129.8,1.23455636,0.056483691,0.481561253,89.96363636
17837,12.66,126.8,1.233879526,0.057661927,0.495214576,97.59393939
17838,12.34,126.6,1.233977028,0.054294976,0.478171897,100.3151515
17839,12.72,126.9,1.233505981,0.056603774,0.460140444,101.3636364
17840,13.07,127,1.232906746,0.058913542,0.423751597,101.4909091
17841,12.48,126,1.232128258,0.073717949,0.461214799,101.4606061
17842,12.32,125.4,1.232446936,0.069805195,0.452356442,101.4363636
17843,12.41,126.9,1.232474118,0.058017728,0.401043893,101.4242424
17844,12.32,129.3,1.232830906,0.063311688,0.4902509,101.5454545
17845,12.06,128,1.233052605,0.046434494,0.476854325,101.3575758
17846,12,126,1.232925212,0.048333333,0.461214799,99.79393939
17847,11.02,126.4,1.233454375,0.064428312,0.474589186,98.56363636
17848,9.68,135.9,1.235261415,0.063016529,0.525685854,94.57575758
17849,9.35,179,1.236172389,0.049197861,0.513542362,87.66060606
17850,9.48,129.1,1.235376504,0.051687764,0.574352316,86.06666667
17851,9.55,161,1.234625381,0.046073298,0.536733888,84.46666667
17852,9.88,151.9,1.234031267,0.04757085,0.474397212,83
17853,10.21,120.2,1.233942751,0.043095005,0.454697738,84.91515152
17854,10.24,126.8,1.233974897,0.037109375,0.424149314,76.32727273
17855,10.03,127.2,1.234340208,0.034895314,0.482955655,74.1030303
17856,9.84,127.3,1.234877149,0.039634146,0.536086875,77.00606061
17857,9.5,126.4,1.234737952,0.047368421,0.594257911,76.35151515
17858,9.41,126.1,1.234835681,0.048884166,0.530746296,73.47272727
17859,9.92,126.2,1.234550355,0.047379032,0.466733386,74.3030303
17860,10.17,126.8,1.233935419,0.045231072,0.45400219,81.38787879
17861,10.08,126.3,1.234090437,0.041666667,0.431579999,83.78181818
17862,10.38,124.3,1.233850041,0.050096339,0.389623937,90.12727273
17863,11.03,124.1,1.232445863,0.049864007,0.405380921,99.71515152
17864,11.33,123.9,1.231311273,0.043248014,0.340444503,101.6060606
17865,11.33,124.7,1.231590032,0.036187114,0.410081243,101.3151515
17866,11.39,123.8,1.23203767,0.044776119,0.447903681,100.8
17867,10.64,124.2,1.232887382,0.056390977,0.447127966,96.61818182
17868,10.33,124.5,1.233700304,0.054211036,0.462041981,89.98181818
17869,10.33,125.8,1.233869043,0.058083253,0.507511252,80.22424242
17870,9.98,126.3,1.23403788,0.061122244,0.547442932,82.07272727
17871,10.06,126.9,1.233642243,0.064612326,0.525662734,86.78181818
17872,10.09,125.9,1.233874339,0.061446977,0.518333086,80.32121212
17873,10.15,125.1,1.234190524,0.063054187,0.520410165,83.13333333
17874,10.3,125.5,1.23413406,0.065048544,0.53371679,90.24848485
17875,10.7,125.7,1.23413406,0.059813084,0.610133733,95.84848485
17876,11.53,126.7,1.233724486,0.057241977,0.555201901,96.84242424
17877,11.75,127,1.233575213,0.05787234,0.500384221,97.21818182
17878,12.38,126.9,1.233645371,0.048465267,0.483129079,101.2484848
17879,12.72,131.8,1.233082249,0.049528302,0.45584821,101.3939394
17880,13.43,133.1,1.232136372,0.047654505,0.484105712,101.5454545
17881,13.6,127.9,1.231753348,0.047058824,0.433249303,101.4060606
17882,13.39,128.1,1.232013918,0.048543689,0.432687522,101.2121212
17883,13.15,126.4,1.232255106,0.054752852,0.394530015,99.69090909
17884,12.86,144.5,1.232081144,0.057542768,0.431388554,100.3090909
17885,13.09,141.2,1.231570999,0.058823529,0.408714424,101.5757576
17886,12.99,151.7,1.231672101,0.057736721,0.410113917,101.4121212
17887,13.05,153.1,1.231441979,0.060536398,0.399877707,101.4181818
17888,13.43,139.9,1.231366169,0.058078928,0.409282513,101.3939394
17889,13.15,135.1,1.23054428,0.066920152,0.388485847,101.4909091
17890,12.83,153.8,1.230982883,0.062353858,0.390826815,101.3393939
17891,12.43,164.6,1.230906259,0.061142397,0.385407688,101.2424242
17892,12,160.7,1.231008992,0.065,0.376288215,100.5757576
17893,11.19,172.1,1.230645298,0.070598749,0.408554024,94.84242424
17894,10.89,174.3,1.230111037,0.075298439,0.408652615,91.21818182
17895,11.61,163.4,1.229292173,0.075796727,0.415333527,92.75151515
17896,11.69,146.4,1.228479387,0.068434559,0.351289056,91.47878788
17897,10.47,141.3,1.227831369,0.080229226,0.363364308,93.69090909
17898,10.94,156.3,1.227008331,0.093235832,0.344096748,95.05454545
17899,10.99,185.9,1.226013986,0.091901729,0.342404124,90.05454545
17900,12.06,187.3,1.224511074,0.080431177,0.346090814,86.83636364
17901,12.36,160.9,1.223433589,0.071197411,0.337019322,98.43030303
17902,12.12,171.3,1.221973374,0.087458746,0.325061373,95.09090909
17903,12.1,181,1.220340324,0.079338843,0.300278436,92.93333333
17904,11.62,190.6,1.21929351,0.085197935,0.293874824,83.21818182
17905,11.3,191.8,1.217454653,0.084955752,0.311819838,88.2
17906,11.42,184.1,1.215881918,0.096322242,0.270637272,96.36969697
17907,11.77,182.9,1.214256702,0.08751062,0.272738262,87.39393939
17908,11.62,191.1,1.212983321,0.089500861,0.210368149,92.6
17909,12.51,189.7,1.21239269,0.073541167,0.214193018,98.23636364
17910,12.67,181.4,1.211319093,0.077348066,0.21521489,98.85454545
17911,12.19,185,1.210309705,0.086956522,0.246414697,94.86060606
17912,12.48,188.7,1.209536016,0.083333333,0.216694965,94.66666667
17913,12.78,188.8,1.208918175,0.082942097,0.186645983,100.7636364
17914,11.81,192.7,1.208431045,0.088907705,0.20682112,98.44242424
17915,10.87,193.7,1.208317556,0.092916283,0.257540075,87.8969697
17916,10.64,191.8,1.207758697,0.087406015,0.214630432,72.36969697
17917,10.8,178.3,1.207451888,0.074074074,0.243189669,66.79393939
17918,12.06,174.4,1.206593295,0.080431177,0.238946892,88.02424242
17919,13.1,188,1.205927642,0.063358779,0.220880976,97.58181818
17920,13.5,192.5,1.205896095,0.055555556,0.230376605,101.4121212
17921,13.06,193.3,1.206215345,0.052067381,0.267157672,101.5757576
17922,13.28,185.1,1.206208808,0.061746988,0.247451315,101.5090909
17923,12.82,169.1,1.205908527,0.05850234,0.249097047,101.4606061
17924,12.64,162.2,1.205246128,0.080696203,0.25482409,101.230303
17925,12.12,134.9,1.2038733,0.080033003,0.247920338,97.46060606
17926,11.95,125,1.203991795,0.067782427,0.332204344,99.17575758
17927,13.29,125.4,1.203966964,0.079759217,0.348540893,100.8121212
17928,13.23,125,1.203420711,0.071050642,0.320961632,101.4484848
17929,13.53,126.4,1.2032526,0.075388027,0.343772635,101.3878788
17930,13.46,126.2,1.203003222,0.077265973,0.315068927,101.4727273
17931,13.4,125.9,1.202383062,0.074626866,0.349321695,101.5333333
17932,13.51,124.5,1.201695802,0.077720207,0.357802661,101.4545455
17933,13.88,126,1.201006187,0.063400576,0.370047409,101.3939394
17934,14.4,125.1,1.200689477,0.074305556,0.316080777,101.4545455
17935,14.74,127.2,1.200473244,0.066485753,0.320411568,101.4363636
17936,15.02,128.5,1.200619314,0.068575233,0.295336721,101.5212121
17937,15.22,129.7,1.201039471,0.073587385,0.329791734,101.4545455
17938,15.15,126.4,1.201680892,0.094389439,0.256131919,101.4848485
17939,16.26,127.5,1.202464721,0.081180812,0.243765526,101.4787879
17940,16.71,128.6,1.202585299,0.069419509,0.256146689,101.4606061
17941,17.04,131.6,1.202465529,0.0592723,0.302570986,101.4545455
17942,16.91,127.1,1.202320893,0.065050266,0.352277737,101.4424242
17943,16.21,123.8,1.201329368,0.06662554,0.300326403,101.5151515
17944,15.23,122.4,1.200788395,0.062376888,0.334639275,101.430303
17945,15.35,121.3,1.200245015,0.071661238,0.316747055,101.4484848
17946,15.19,120.7,1.199620544,0.066491113,0.311906207,101.4242424
17947,15.43,122.3,1.19914278,0.069345431,0.288598023,101.4242424
17948,14.67,121.2,1.198716221,0.065439673,0.320307147,101.3818182
17949,15.54,120.8,1.19785944,0.081081081,0.315881659,101.4181818
17950,14.15,119.5,1.196989545,0.096113074,0.342142511,101.3575758
17951,15.08,121,1.196780672,0.085543767,0.350273858,101.5272727
17952,13.79,125.2,1.197087013,0.086294416,0.344284133,101.3030303
17953,12.85,126.6,1.197507211,0.086381323,0.357435931,99.09090909
17954,12.3,127.3,1.197651221,0.091056911,0.387708998,88.14545455
17955,10.16,148.9,1.198402448,0.137795276,0.324259684,48.28484848
17956,8.41,243.3,1.200055955,0.131985731,0.245504634,39.55757576
17957,11.35,228.8,1.19850989,0.129515419,0.351228268,70.61818182
17958,10.82,224.4,1.1985569,0.093345656,0.512654429,68.36363636
17959,11.04,207.3,1.197423739,0.082427536,0.451331668,78.79393939
17960,9.62,195.8,1.197197943,0.100831601,0.471540324,60.61212121
17961,9.04,161.6,1.196236236,0.081858407,0.499341895,51.03636364
17962,10.94,149.3,1.194071944,0.07952468,0.55532852,64.91515152
17963,10.77,147.2,1.193292605,0.054781801,0.538866081,56.89090909
17964,12.54,130,1.19222479,0.06937799,0.502749752,91.64848485
17965,13.27,134.2,1.190044959,0.06028636,0.494816385,100.7575758
17966,13.16,126.8,1.189071949,0.047112462,0.465893811,101.0969697
17967,14.16,120.2,1.187966185,0.06779661,0.427682546,101.1151515
17968,8.77,120.1,1.189595648,0.168757127,0.581505373,89.47878788
17969,7.91,123.2,1.190947985,0.089759798,0.533890138,55.83030303
17970,8.46,171.4,1.191989118,0.061465721,0.49499687,53.49090909
17971,9.54,169.8,1.192076125,0.0639413,0.464440987,54.40606061
17972,9.27,129.5,1.191962487,0.061488673,0.470635023,35.13333333
17973,8.28,183.4,1.192474894,0.061594203,0.575540034,30.76363636
17974,8.44,171,1.192248701,0.072274882,0.621531738,27.89090909
17975,8.74,151.5,1.192062793,0.101830664,0.627179504,29.81212121
17976,7.68,188.3,1.191780512,0.122395833,0.493485053,41.25454545
17977,6.82,189.7,1.191568474,0.129032258,0.526811572,36.95151515
17978,7.58,194.2,1.19130377,0.07651715,0.515521845,39.43030303
17979,8.05,196,1.191249157,0.083229814,0.509492649,44.39393939
17980,8.63,201.6,1.191750596,0.046349942,0.493723618,36.64848485
17981,8.29,201,1.191473558,0.061519903,0.516516258,42.8969697
17982,7.61,201.6,1.190778467,0.064388962,0.576650289,26.44848485
17983,7.32,201,1.190254413,0.06010929,0.567349271,24.75757576
17984,7.79,206.8,1.190619887,0.075738126,0.572530046,40.76969697
17985,7.67,205.8,1.190431471,0.071707953,0.597881859,39.51515152
17986,8.47,210.6,1.190586898,0.097992916,0.571001526,33.06060606
17987,9.55,217.5,1.190177246,0.093193717,0.492747696,26.13939394
17988,10.44,230.5,1.189695678,0.079501916,0.501511825,35.55757576
17989,10.44,233.8,1.1902925,0.0651341,0.417780637,52.84242424
17990,10.34,240.7,1.190691982,0.123791103,0.409278667,62.43030303
17991,10.19,245.5,1.190728131,0.075564279,0.394973545,61.19393939
17992,10.12,245.8,1.191353662,0.113636364,0.42172225,56.75151515
17993,10.1,246.2,1.192001141,0.076237624,0.362285978,57.75757576
17994,9.52,245.7,1.192647094,0.084033613,0.394735585,59.23030303
17995,9.59,246.8,1.192975495,0.084462982,0.430603505,57.10909091
17996,9.45,244.9,1.193305882,0.076190476,0.483931607,49.96969697
17997,9.52,244.8,1.19335196,0.089285714,0.434100186,57.2969697
17998,9.86,243.2,1.193417258,0.0831643,0.483857504,62.45454545
17999,9.72,241.6,1.193296923,0.113168724,0.549430201,62.42424242
18000,9.94,240.2,1.19350205,0.078470825,0.49341965,66.8
18001,9.26,240.9,1.19341199,0.084233261,0.531319348,61.6
18002,8.67,240.3,1.193178419,0.104959631,0.478426822,40.04848485
18003,8.26,239.9,1.192895628,0.111380145,0.445138275,37.38787879
18004,8.36,237.7,1.193404379,0.138755981,0.583037105,37.84848485
18005,10.22,255,1.195565781,0.155577299,0.314685636,66.18181818
18006,10.92,268.3,1.203727977,0.143772894,0.272327964,84.44242424
18007,12.29,267.1,1.206843192,0.11716843,0.287071306,96.38181818
18008,14.19,267.1,1.210385672,0.10782241,0.244664951,100.8848485
18009,12.17,270.8,1.214077475,0.119967132,0.263220817,101.4424242
18010,13.99,273.5,1.215454198,0.093638313,0.175016483,100.7090909
18011,13.44,265.9,1.217417846,0.090029762,0.224135808,89.47272727
18012,12.94,263.4,1.219521102,0.108964451,0.271730979,86.47272727
18013,12.66,261.5,1.220495556,0.124802528,0.324347612,94.21212121
18014,11.02,259.4,1.220679086,0.149727768,0.267425743,62.6
18015,11.13,262.8,1.220438987,0.13836478,0.310044321,68.01818182
18016,12.25,264,1.220508825,0.126530612,0.336066802,82.86666667
18017,10.58,271.3,1.222246059,0.11342155,0.243849102,96.21818182
18018,10.44,273.1,1.227487174,0.142720307,0.17248059,100.7636364
18019,11.43,269.7,1.228909579,0.145231846,0.29688158,77.93333333
18020,13.07,263.1,1.229185042,0.108645754,0.251661104,85.36363636
18021,12.33,266.5,1.22997226,0.107866991,0.223446458,89.86666667
18022,11.82,266.7,1.230371113,0.131133672,0.241978606,92.01818182
18023,10.73,270.1,1.231593133,0.155638397,0.221872617,79.64242424
18024,11.11,270,1.232237386,0.111611161,0.224940613,85.84848485
18025,11.55,274,1.232384444,0.116883117,0.218061292,88.17575758
18026,10.81,272.1,1.233321466,0.111933395,0.254443066,95.88484848
18027,10.03,271,1.233482653,0.133599202,0.250577796,92.26666667
18028,9.07,275.3,1.233477826,0.195148842,0.047025011,79.44848485
18029,10.14,274,1.2343019,0.162721893,0.211267767,94.61212121
18030,10.92,272.9,1.235591717,0.129120879,0.204395144,101.4969697
18031,11.74,269.6,1.237238652,0.110732538,0.197748839,100.3818182
18032,11.57,265.1,1.238548403,0.115816768,0.228277943,89.05454545
18033,10.29,267.1,1.238400373,0.148688047,0.280319869,57.61818182
18034,11.03,263.2,1.239508029,0.121486854,0.296891649,69.27878788
18035,11.02,269.8,1.239887627,0.107985481,0.283397677,66.92121212
18036,10.18,267.6,1.239948041,0.111984283,0.215199711,65.03030303
18037,10.61,263.2,1.240815507,0.119698398,0.27843488,82.52121212
18038,9.9,261.4,1.240983943,0.153535354,0.23153838,73.25454545
18039,10.22,255.7,1.241350544,0.135029354,0.231133947,71.23030303
18040,10.3,261,1.24145649,0.152427184,0.267831924,61.90909091
18041,10.73,265.4,1.241712593,0.150978565,0.268101758,65.87272727
18042,10.7,267.7,1.241728741,0.11682243,0.245592855,81.8
18043,9.58,265.1,1.242673507,0.165970772,0.252656721,91.35151515
18044,8.45,260.2,1.242673507,0.172781065,0.256044298,80.61818182
18045,11.09,263.3,1.243102302,0.095581605,0.270151951,86.6
18046,10.56,258.8,1.243597728,0.136363636,0.291801282,83.28484848
18047,11.13,258.7,1.243783085,0.182389937,0.29631886,92.55757576
18048,10.78,262,1.243977739,0.170686456,0.25519344,70.55757576
18049,10.69,261,1.243524017,0.126286249,0.206724567,61.85454545
18050,11.37,262,1.244218351,0.107299912,0.330065729,90.8969697
18051,11.28,263.4,1.243799458,0.125,0.285379917,60.95151515
18052,11.24,264.7,1.244076851,0.149466192,0.189682129,93.92121212
18053,12.69,263.9,1.244001488,0.104018913,0.116791925,93.32121212
18054,12.02,269.5,1.243944503,0.117304493,0.188908705,89.56969697
18055,10.97,267.2,1.244279018,0.131267092,0.176949753,90.33939394
18056,11.83,265.5,1.244558435,0.13271344,0.231319475,82.65454545
18057,12.13,267,1.244141173,0.118713932,0.179167084,69.6969697
18058,11.6,271.6,1.243983101,0.106896552,0.287867531,81.81212121
18059,12.32,267,1.243997791,0.11525974,0.105221262,87.04242424
18060,11.87,267.5,1.244492316,0.088458298,0.249260343,93.81212121
18061,12.38,268,1.2446395,0.121163166,0.171522399,100.4909091
18062,11.28,274.1,1.244632128,0.164007092,0.154937547,99.45454545
18063,11.87,275.1,1.244442695,0.158382477,0.08973959,100.0242424
18064,12.03,270.8,1.244793972,0.113050707,0.176716458,91.27878788
18065,10.72,265.4,1.245237391,0.152052239,0.235872525,84.51515152
18066,11.59,267.8,1.245309167,0.141501294,0.210939367,93.28484848
18067,12.34,267.7,1.245600214,0.106158833,0.137362911,91.63636364
18068,11.78,274.6,1.245463678,0.125636672,0.018936432,99.07878788
18069,10.57,274.7,1.245570211,0.141911069,0.098833114,100.830303
18070,10.63,274.3,1.245896005,0.167450611,0.080858298,101.1151515
18071,10.57,276,1.245789078,0.192999054,0.074795958,96.03030303
18072,12.09,274.1,1.245407998,0.139784946,0.113064104,94.45454545
18073,9.61,278.4,1.24557884,0.18314256,-0.052535396,96.23030303
18074,10.1,276.8,1.245571435,0.173267327,0.002200327,89.63030303
18075,10.14,276.8,1.246007473,0.175542406,0.050963125,86.7030303
18076,10.4,276.1,1.245922376,0.156730769,0.034438365,98.36969697
18077,10.47,274.4,1.246371301,0.153772684,0.144628179,99.17575758
18078,11.12,273,1.246155973,0.139388489,0.144420497,82.63030303
18079,10.68,275.3,1.246260912,0.140449438,0.146129707,96.41818182
18080,10.1,273.4,1.24629553,0.156435644,0.09663931,86.81212121
18081,9.77,275.1,1.246703889,0.163766633,0.048264528,100.3212121
18082,9.12,275.6,1.247175404,0.202850877,-0.033838762,92.91515152
18083,10.69,276.3,1.247454051,0.20767072,0.110765002,97.37575758
18084,10.66,277.2,1.247746925,0.139774859,0.100158754,94.79393939
18085,8.9,278.4,1.248458468,0.198876404,-0.022349066,100.230303
18086,10.49,275,1.249084687,0.149666349,0.081957591,100.8
18087,9.2,276.8,1.250049043,0.214130435,0.043889618,91.23030303
18088,10.34,276.2,1.250612169,0.193423598,0.107837196,97.48484848
18089,9.14,273.2,1.251369456,0.158643326,0.174353108,74.16969697
18090,11.74,275.1,1.252075434,0.138841567,0.175114525,72.48484848
18091,9.37,282.1,1.252826592,0.24226254,-0.12893659,96.92727273
18092,7.53,288,1.253609466,0.188579017,-0.388694458,94.22424242
18093,7.55,283.1,1.254165361,0.256953642,-0.207690355,95.04848485
18094,7.6,288,1.254090359,0.189473684,-0.152469525,98.9030303
18095,7.97,287.3,1.254579278,0.21455458,-0.197217016,95.15757576
18096,7.73,289,1.255234224,0.217335058,-0.323026217,101.6121212
18097,8.4,284,1.255863815,0.246428571,-0.180232841,101.4
18098,6.91,284.4,1.25567959,0.263386397,-0.190860091,100.630303
18099,7.43,285.9,1.255785837,0.282637954,-0.116473866,95.50909091
18100,7.13,290.5,1.256052888,0.228611501,-0.296993326,101.3878788
18101,9.14,286.5,1.256042673,0.237417943,-0.24155091,99.6969697
18102,8.07,286.9,1.256665057,0.194547708,-0.242271995,99.43636364
18103,8.36,286.7,1.257077791,0.245215311,-0.267519772,101.4787879
18104,8.12,288.1,1.258005542,0.198275862,-0.231018849,101.4060606
18105,8.05,287.5,1.258530783,0.22484472,-0.337273805,89.33939394
18106,7.72,290.4,1.258710265,0.234455959,-0.338289972,101.6545455
18107,8.42,287.6,1.25908028,0.194774347,-0.147966683,101.2484848
18108,7.29,290.3,1.259171103,0.189300412,-0.258574173,96.34545455
18109,7.62,290,1.259290855,0.228346457,-0.294416617,96.01818182
18110,7.46,287.8,1.259121242,0.233243968,-0.354282388,97.37575758
18111,7.57,290.5,1.259158128,0.212681638,-0.262601089,99.55151515
18112,7.28,288.2,1.259142186,0.192307692,-0.299272088,94.78181818
18113,8.09,283.3,1.259290855,0.265760198,-0.224399326,90.12727273
18114,7.51,282.3,1.259376689,0.222370173,-0.16249721,77.22424242
18115,9.03,278.4,1.259230977,0.194905869,0.054786478,77.89090909
18116,8.36,279.9,1.2594236,0.221291866,-0.101277592,71.68484848
18117,8.67,279.8,1.259158128,0.196078431,0.002563451,74.23636364
18118,8.25,281.1,1.259238952,0.202424242,-0.09487122,89.66666667
18119,8.76,280.6,1.25908028,0.24543379,-0.096752282,79.3030303
18120,9.02,282.2,1.258869737,0.237250554,-0.075056876,83.15151515
18121,8.3,284.4,1.258876815,0.238554217,-0.129933533,95.66666667
18122,7.13,289.5,1.258759208,0.234221599,-0.224977066,98.92727273
18123,6.76,283.9,1.258974681,0.226331361,-0.254309318,84.38181818
18124,6.35,289.1,1.258790162,0.22519685,-0.269770261,93.00606061
18125,7.31,284.6,1.25875627,0.229822161,-0.233422138,91.51515152
18126,6.04,288.9,1.258982643,0.264900662,-0.3434546,84.93333333
18127,6.67,285.2,1.25887888,0.214392804,-0.191328831,82.64242424
18128,6.77,290.2,1.25890777,0.211225997,-0.328769692,76.52727273
18129,7.39,291.7,1.25909826,0.185385656,-0.228311715,100.1818182
18130,6.01,292.2,1.259795998,0.206322795,-0.21472769,81.08484848
18131,6.12,290.6,1.259965818,0.163398693,-0.102836676,85.4
18132,5.61,287.6,1.260325504,0.201426025,-0.214942995,57.6969697
18133,5.23,289.1,1.260006704,0.260038241,-0.381495415,62.27878788
18134,5.44,288.6,1.260019684,0.238970588,-0.381718957,65.74545455
18135,5.05,287.7,1.259854851,0.273267327,-0.415947183,80.03636364
18136,4.51,292.9,1.25992969,0.2172949,-0.341700424,77.2969697
18137,5.66,288.5,1.25967411,0.245583039,-0.265979428,80.57575758
18138,6.29,290,1.25949148,0.224165342,-0.205597812,91.6969697
18139,5.08,292.2,1.259699022,0.257874016,-0.279044721,100.3272727
18140,4.9,294.5,1.259841707,0.246938776,-0.47927368,91.40606061
18141,4.7,292.6,1.260320894,0.214893617,-0.36924711,97.50909091
18142,5.73,287.5,1.260615582,0.296684119,-0.330744097,89.87272727
18143,7.38,292.1,1.261875031,0.173441734,-0.236737112,96.66060606
18144,6.92,293.2,1.262431899,0.184971098,-0.274425734,101.4666667
18145,5.47,290.6,1.262714565,0.228519196,-0.238492284,99.75151515
18146,6.26,287.5,1.262469225,0.25399361,-0.23863794,81.86666667
18147,6.3,288.5,1.262859197,0.268253968,-0.462976981,81.38787879
18148,6.1,290.5,1.263039633,0.195081967,-0.334065381,78.64242424
18149,6.41,287.3,1.262748688,0.274570983,-0.273527152,93.4969697
18150,6.15,290.2,1.262937214,0.182113821,-0.319063489,85.93333333
18151,5.7,293.7,1.263049371,0.184210526,-0.257289111,89.10909091
18152,6.24,290,1.263324154,0.261217949,-0.351538736,83.0969697
18153,6.68,291.5,1.263483522,0.187125749,-0.298265919,88.55757576
18154,6.13,294.7,1.263978115,0.176182708,-0.21401053,89.73939394
18155,4.76,295.4,1.264391547,0.220588235,-0.446584065,98.87878788
18156,4.77,297.5,1.264507228,0.205450734,-0.372139911,80.47878788
18157,5.64,289.7,1.264352507,0.24822695,-0.352508297,75.40606061
18158,5.33,288.7,1.263764826,0.242026266,-0.40289344,63.22424242
18159,7.42,282.6,1.263618438,0.246630728,0.02407861,53.69090909
18160,7.5,289,1.263794163,0.202666667,-0.270162633,98.51515152
18161,10.13,281.4,1.264282613,0.273445212,-0.03912248,100.3030303
18162,8.86,283.8,1.265049716,0.242663657,-0.264407065,101.3515152
18163,7.43,285.9,1.265589109,0.248990579,-0.335131915,100.0909091
18164,9.52,286.9,1.266387904,0.216386555,-0.230293644,101.6484848
18165,9.79,293.7,1.267323112,0.154239019,-0.051580603,101.6181818
18166,9.64,298.1,1.267594815,0.229253112,-0.112320695,100.2727273
18167,9.28,297.2,1.267474907,0.135775862,-0.183677325,99.60606061
18168,6.87,294.4,1.267745187,0.193595342,-0.25910706,98.9030303
18169,7.38,292.1,1.267512639,0.149051491,-0.134307111,92.07878788
18170,7.28,287.6,1.267271882,0.245879121,-0.248021034,85.00606061
18171,7.55,288.2,1.266758759,0.233112583,-0.188854857,83.81212121
18172,7.78,285.5,1.266453214,0.233933162,-0.243147372,92.46060606
